,videoID,user,comment,date
4353,W4P8gl4dnrg,Châu TV__MUSIC,"nhạc cũa pmq đẳng cấp thiệt, nhưng mà kén người hát lắm ko phải ai củng làm dc như mt",2022-04-07T04:07:25Z
4354,W4P8gl4dnrg,Phat Hoang,mấy bài của anh pmq sáng tác bài nào cũng hay,2022-04-07T03:51:05Z
4355,W4P8gl4dnrg,Dũng Chí,cuốn thật nhạc tẩm đá sao vậy :)),2022-04-07T03:46:52Z
4356,W4P8gl4dnrg,Khôi Trần,ngày nào cũng nghe đều đều lun á,2022-04-07T03:46:44Z
4357,W4P8gl4dnrg,Long Nguyễn,chị tâm hát hay quá,2022-04-07T02:19:57Z
4358,W4P8gl4dnrg,Duong Mi,,2022-04-07T01:42:49Z
4359,W4P8gl4dnrg,Khôi Lê,22.000.000 coming soon,2022-04-07T01:22:31Z
4360,W4P8gl4dnrg,H Broen Kpa,hay quá chị ơi anh và em yêu nhau chỉ có trời đất biết thôi chúc chị luôn may mắn trong tương lai,2022-04-07T01:04:26Z
4361,W4P8gl4dnrg,Kun Rdv,"nhạc phan mạnh quỳnh bài nào cũng vậy, càng nghe càng thấm",2022-04-07T00:57:53Z
4362,W4P8gl4dnrg,Mô hình máy bay - Vietsky model aircraft,"phan mạnh quỳnh mãi đỉnh, bài hát sâu sắc thật . giờ có thêm dòng nhạc pmq sau huyền thoại trịnh công sơn",2022-04-07T00:49:09Z
4363,W4P8gl4dnrg,PVC music,hay là đôi ta hẹn ước từ hư vô.... ca khúc nghe như chìm đắm vào cõi mơ,2022-04-07T00:09:42Z
4364,W4P8gl4dnrg,Đệ Ngô hoàng,nghe biết nhạc của phan mạnh quỳnh liền,2022-04-06T23:54:56Z
4365,W4P8gl4dnrg,Hoa Nguyen,hay quá mạnh quỳnh mỹ tâm ơi,2022-04-06T23:47:58Z
4366,W4P8gl4dnrg,Nguyễn An,phan mạnh quỳnh st đỉnh quá,2022-04-06T23:38:58Z
4367,W4P8gl4dnrg,Nguyen Ha,"đã gần 1 tháng nay, sáng nào mình cũng mở nghe để thức dậy chào ngày mới vậy",2022-04-06T23:10:45Z
4368,W4P8gl4dnrg,Khôi Lê,giong minh,2022-04-06T23:20:52Z
4369,W4P8gl4dnrg,Tưởng Nguyễn,đây là balat 8bet phải không các bạn ??????,2022-04-06T22:29:33Z
4370,W4P8gl4dnrg,Lan Tran,nghe mãi ko chán luôn. yêu chi,2022-04-06T20:52:35Z
4371,W4P8gl4dnrg,nhatnam hoang,điếng con tim,2022-04-06T17:27:09Z
4372,W4P8gl4dnrg,P C,nghe bài này xong tự nhiên thấy có cảm giác crush đang kế bên mình luôn,2022-04-06T17:02:48Z
4373,W4P8gl4dnrg,Truong Xuan,nhạc hay quá.hu hu,2022-04-06T16:55:29Z
4374,W4P8gl4dnrg,doi Bố,đỉnh của chóp nghiền giọng của c,2022-04-06T16:24:56Z
4375,W4P8gl4dnrg,Tuong Phi Lai,kể từ cây đàn sinh viên thì đây là lần thứ 2 thấy mỹ tâm hát chạm vài trái tim,2022-04-06T16:17:54Z
4376,W4P8gl4dnrg,QLE Entertainment,"nhạc tẩm đá, nghe say quá",2022-04-06T15:52:19Z
4377,W4P8gl4dnrg,Hà Nguyễn,quá hay,2022-04-06T15:11:21Z
4378,W4P8gl4dnrg,Miu Miu TV,k hay,2022-04-06T15:06:49Z
4379,W4P8gl4dnrg,Phuong Ngo,"không biết dùng từ gì để nói. nghe phải hơn trăm lần.. vừa ngọt ngào, da diết, vừa sâu sắc, trong veo... nghe cuốn không dứt ra được.",2022-04-06T15:01:40Z
4380,W4P8gl4dnrg,Pham Cong Quy,ngày mai ráng 22tr views nha,2022-04-06T14:48:44Z
4381,W4P8gl4dnrg,Khôi Lê,"fighting , cbi den #tayvotanhtrang",2022-04-06T15:52:32Z
4382,W4P8gl4dnrg,Bala Ngan,nhạc này mà múa thì đỉnh luôn ch tâm và a quỳnh ạh,2022-04-06T14:34:15Z
4383,W4P8gl4dnrg,Kh Linh,cứ bị yêu giọng và con người của chị,2022-04-06T14:25:37Z
4384,W4P8gl4dnrg,Kim Ngọc Diệp,bài hát ko hề có rượu hay bia mà sao say …..quáaaaaaaa c ôi .,2022-04-06T13:46:32Z
4385,W4P8gl4dnrg,hoài hoàii,hơn 1tháng trời vẫn nằm trong top5 nể:),2022-04-06T13:33:57Z
4386,W4P8gl4dnrg,Rang Xay Cà Phê Buôn Ma Thuột,nghiện,2022-04-06T13:12:31Z
4387,W4P8gl4dnrg,Huân Trần,bài này giai điệu hay quá ! giọng chị mỹ tâm thật sang. nghe hoài không chán.,2022-04-06T12:47:43Z
4388,W4P8gl4dnrg,Phương pháp bắt Lô ,nghi no chan,2022-04-06T12:29:22Z
4389,W4P8gl4dnrg,Dang Minh,"như đưa anh vào giấc mơ giấc mộng một đời. chân tình ơi hay là hư vô mơ mộng, ước tình là mãi mãi mà sao sai đều là anh",2022-04-06T11:56:02Z
4390,W4P8gl4dnrg,Thị Gấm Trần,nghe phê luôn,2022-04-06T11:48:25Z
4391,W4P8gl4dnrg,Lâm Thị Thu Trang,co,2022-04-06T11:06:25Z
4392,W4P8gl4dnrg,khanh nguyen,vãi nhạc pmq,2022-04-06T10:50:53Z
4393,W4P8gl4dnrg,Music Story VN,mỹ tâm đúng là trẻ mãi không già ? cô ca sĩ không tuổi .,2022-04-06T10:13:13Z
4394,W4P8gl4dnrg,Hong Ha,bài hát hay qua my tam ơi,2022-04-06T08:30:31Z
4395,W4P8gl4dnrg,paul chi,chị mãi đỉnh <3,2022-04-06T06:37:56Z
4396,W4P8gl4dnrg,Hoàng Sang,hay xuất sắc,2022-04-06T06:20:09Z
4397,W4P8gl4dnrg,Thuan Nguyen,bai nai khong ha,2022-04-06T06:15:46Z
4398,W4P8gl4dnrg,ken Nguyễn,nhạc nghe lạ mà cuốn quá,2022-04-06T06:02:08Z
4399,W4P8gl4dnrg,TuấnPhong Đỗ,cảm xúc vừa đủ :) :) nghe cứ lâng lâng,2022-04-06T05:59:49Z
4400,W4P8gl4dnrg,Hoai trong Le,tuyệt vời,2022-04-06T05:42:52Z
4401,W4P8gl4dnrg,d j,she best voice my idol,2022-04-06T05:35:59Z
4402,W4P8gl4dnrg,SifuYi,hay quá cô,2022-04-06T05:17:20Z
4403,W4P8gl4dnrg,20 Đặng Triệu Mẫn 11a7,hay quá ạ,2022-04-06T04:45:51Z
4404,W4P8gl4dnrg,Mai Nguyễn,"phải nói là say, giọng ca rất mộc của chế, lời của pmq thì ôi sao mà nó khó tả",2022-04-06T04:29:38Z
4405,W4P8gl4dnrg,Khôi Lê,22.000.000 coming soon,2022-04-06T04:19:23Z
4406,W4P8gl4dnrg,Bình ? ?,"bài hát hay quá , mt thể hiện cực đỉnh , cảm ơn tác giả",2022-04-06T03:58:29Z
4407,W4P8gl4dnrg,Hào Hí,nhạc quỳnh thì luôn có màu gì đó rất khác ở vpop này,2022-04-06T03:41:28Z
4408,W4P8gl4dnrg,Lê Hồng Phước,chời ơi bài này nghe lần đầu đã say.,2022-04-06T03:10:31Z
4409,W4P8gl4dnrg,Văn Anh,nghe đến xx lần rồi,2022-04-06T02:25:05Z
4410,W4P8gl4dnrg,Tâm Nguyễn,hay quá em ơi,2022-04-06T02:18:19Z
4411,W4P8gl4dnrg,Nguyen Vuong,"những ca từ đẹp, rung động đến từng tế bào.rất lâu rồi mình mới yêu 1 ca khúc. cảm ơn phan mạnh quỳnh, cảm ơn mỹ tâm!",2022-04-06T02:15:55Z
4412,W4P8gl4dnrg,Minh Phát,em nghe mấy hôm nay muốn thuộc luôn rồi . yêu chị mỹ tâm,2022-04-06T01:54:28Z
4413,W4P8gl4dnrg,Trath Chery,nghe da diết hay nhỉ huhu đi làm vẫn nghe miết á chị,2022-04-06T01:51:14Z
4414,W4P8gl4dnrg,Trath Chery,21.333.921 lượt xem,2022-04-06T01:50:48Z
4415,W4P8gl4dnrg,Như Nguyễn,nghe bài này có cảm giác thần tiên thế nào ấy ....phiêu,2022-04-06T01:46:57Z
4416,W4P8gl4dnrg,Son Nguyenthanh,hay quá em ơi,2022-04-06T01:39:50Z
4417,W4P8gl4dnrg,tran dung,"cả 6 năm rồi em mới nghe lại nhạc, mà sao nghe chị hát hay quá, em say...",2022-04-06T00:49:43Z
4418,W4P8gl4dnrg,Duy Anh channel,1 ngày nghe chỉ bài này thấm thật sự cám ơn chị,2022-04-06T00:00:40Z
4419,W4P8gl4dnrg,Phuong Le,say luôn,2022-04-05T18:02:44Z
4420,W4P8gl4dnrg,Củ Lạc,"mình không tìm nhau mà vô tình vương vấn sau tiếng ca chiều mưa thân thương trong từng đong đưa mắt môi về em mùa xuân ấy có nụ cười lấp lánh ở gần bên anh em vui như bao nhiêu lâu trở lại mùa yêu đầu vẫn bỡ ngỡ ban sơ ở trong từng ánh nhìn vẫn da diết nỗi ưu phiền khi phải chờ mong hay là đôi ta hẹn ước từ hư vô để gặp nhau chỉ khi vừa ngày giờ anh và em bước chung đoạn đường đời mình yêu nhau có trời đất biết ta được chung đôi như suối, được trăng thanh dịu êm yên lắng như em an bình mọi giây với anh sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa hạt mưa trên mái hiên lâu nay thi thoảng nhắc em không quên ngày nên thơ riêng em chỉ biết cảm ơn nhân duyên chuyện hôm qua vì mùa hoa ấy anh sang thăm em cùng một tình yêu lớn lao bàn tay, đôi vai đưa em tự do bước theo giấc mơ chẳng lo sợ (chẳng lo sợ) và cách chúng ta thấu hiểu nhau ân cần muôn khoảnh khắc chẳng thua gì phép màu hay là đôi ta hẹn ước từ hư vô để gặp nhau chỉ khi vừa ngày giờ anh và em bước chung đoạn đường đời mình yêu nhau có trời đất biết ta được chung đôi như suối, được trăng thanh dịu êm yên lắng như em an bình mọi giây với anh sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa hay là đôi ta hẹn ước từ hư vô để gặp nhau chỉ khi vừa ngày giờ anh và em bước chung đoạn đường đời mình yêu nhau có trời đất biết ta được chung đôi như suối, được trăng thanh dịu êm yên lắng như em an bình mọi giây với anh sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa",2022-04-05T16:39:19Z
4421,W4P8gl4dnrg,Tan Do,hay,2022-04-05T15:40:26Z
4422,W4P8gl4dnrg,ánh nguyễn,đáng yêu quá,2022-04-05T15:31:40Z
4423,W4P8gl4dnrg,Nguyệt Đại Nương,"nghe bài hát thấy iu đời ghê lun á, cảm giác lòng hạnh phúc sao á",2022-04-05T15:17:58Z
4424,W4P8gl4dnrg,Tâm Võ,40k roi,2022-04-05T14:35:06Z
4425,W4P8gl4dnrg,Hao Tran,"phong cách này, giai điệu này cứ làm em nhớ đến hồi còn nhỏ, hay được nghe các bản nhạc từ các bộ phim của tvb, hongkong. cảm ơn chị tâm, cảm ơn anh pmq và ekip cho ra một tác phẩm xuất sắc ấm áp như vầy <3",2022-04-05T14:10:12Z
4426,W4P8gl4dnrg,Nhật Nam Trần,nghe giai điệu gần giống 1 bài hát nào đó.,2022-04-07T11:29:38Z
4427,W4P8gl4dnrg,Sun flower,hát ra đá;),2022-04-05T13:48:46Z
4428,W4P8gl4dnrg,xuân quyến ngô,siêu phẩm. ra trên zigg đi chị ơi,2022-04-05T13:44:30Z
4429,W4P8gl4dnrg,Ngọc Trâm Lê Thị,"nghe xong nhớ người yêu, nhưng mà n.y ở đâu thì chưa thấy",2022-04-05T13:40:38Z
4430,W4P8gl4dnrg,Hảo Huỳnh,mình thích nhạc nhẹ nhàng sang trọng và ý nghĩa như vầy nè. muốn tìm nhiều bài hát tựa vậy để nghe thêm phiêu dịu nhẹ thấy ấm lòng.,2022-04-05T13:20:46Z
4431,W4P8gl4dnrg,Trà Trần,"tình ý cho người,đã thấm tuổi đời...!?",2022-04-05T13:19:04Z
4432,W4P8gl4dnrg,An Thảo,thật là hay từ nhạc - lời và giọng hát . tuyệt vời phan mạnh quỳnh + mỹ tâm .,2022-04-05T13:01:46Z
4433,W4P8gl4dnrg,Sinh Vật Cảnh,phan mạnh quỳnh sáng tác hay quá,2022-04-05T12:29:26Z
4434,W4P8gl4dnrg,Ngô le như ý . Kún con Ngô,nhạc hay vãi,2022-04-05T12:20:01Z
4435,W4P8gl4dnrg,Van Tuan An,nâu rồi mới nghe tâm hát hay quá ban ơi,2022-04-05T12:15:30Z
4436,W4P8gl4dnrg,Mr. Pom,thần tượng của em dù tuổi cũng đầu 3 rùi nhưng mãi iu giọng hát của chị,2022-04-05T12:11:55Z
4437,W4P8gl4dnrg,Hồng Nguyễn,hay quá!,2022-04-05T11:37:07Z
4438,W4P8gl4dnrg,Hữu Thịnh,mãi đỉnh,2022-04-05T10:06:22Z
4439,W4P8gl4dnrg,Tung Vu,chị tâm cũng họ phan phải ko nhỉ,2022-04-05T10:01:27Z
4440,W4P8gl4dnrg,Doraemon,executive producer: phan thị mỹ tâm,2022-04-05T10:02:57Z
4441,W4P8gl4dnrg,Trinh Jollie 400k Vào timbantinhvn CHẤM com,04:42 khi nào em hết một mình đây anh?,2022-04-05T09:54:05Z
4442,W4P8gl4dnrg,Hương Nguyễn Thu,nghe đi nghe lại ah,2022-04-05T09:41:04Z
4443,W4P8gl4dnrg,Hương Nguyễn Thu,,2022-04-05T09:40:48Z
4444,W4P8gl4dnrg,Nguyễn Huy Hùng Official TV,càng nghe càng cuốn,2022-04-05T09:19:10Z
4445,W4P8gl4dnrg,Orichi Chris,xem,2022-04-05T08:54:13Z
4446,W4P8gl4dnrg,Thu Đỗ,tôi nghe bài này từ 1 người bạn rất tưng tửng của tôi giới thiệu. thì ra bạn tôi ngoài những lúc ấm đầu ra thì cũng khá có chiều sâu,2022-04-05T07:40:39Z
4447,W4P8gl4dnrg,Khôi Lê,wowow 21.000.000,2022-04-05T07:35:02Z
4448,W4P8gl4dnrg,kim haitrung,21tr,2022-04-05T07:32:32Z
4449,W4P8gl4dnrg,Annie Anh Do,beautiful voice and song!,2022-04-05T07:31:52Z
4450,W4P8gl4dnrg,Van toi Nguyen,mỹ tâm làm tình tướng cướp đàm bản thân là ( đ ) xưa nay .,2022-04-05T07:16:04Z
4451,W4P8gl4dnrg,Gao Em,chị mỹ tâm hát quá tuyệt vời,2022-04-05T06:49:03Z
4452,W4P8gl4dnrg,Eric Truong,21 milly roi kia hehe haha,2022-04-05T06:40:24Z
4453,W4P8gl4dnrg,Mèo bòn bon,phan mạnh quỳnh giỏi quá. sáng tác nhiều bài hay quá,2022-04-05T06:38:35Z
4454,W4P8gl4dnrg,Tuong Lam Tran,mỹ tâm nay nhìn già quá vậy,2022-04-05T06:19:33Z
4455,W4P8gl4dnrg,Nguyễn Tuấn Khương,bài hát ảo ma vãi . chắc chỉ lúc đi cảng mới sáng tác được những bài như thế này thôi,2022-04-05T05:43:36Z
4456,W4P8gl4dnrg,Kh Linh,"ngày nào cũng nghe đi nghe lại , giọng ca tuyệt vời",2022-04-05T05:32:42Z
4457,W4P8gl4dnrg,Denmap Pham,hello,2022-04-05T05:09:38Z
4458,W4P8gl4dnrg,Minh Van,"cảm giác rất đặc biệt..nhưng sao lại đến và đi nhanh đến vậy được, không biết bao giờ mới có thể tìm lại được cảm giác ấy nữa",2022-04-05T05:00:13Z
4459,W4P8gl4dnrg,Phuong Quach,khong nhung sinh dep duyen dang giong hat trong sang chi khong co scadan bao gio em than tuong chi my tam chuc chi suc kheo nje chi,2022-04-05T03:47:18Z
4460,W4P8gl4dnrg,Thành luân Lý,đứa nào nói chị tâm hết thời,2022-04-05T03:39:48Z
4461,W4P8gl4dnrg,Khôi Lê,never ! viễn vong nhá,2022-04-05T07:35:28Z
4462,W4P8gl4dnrg,kim haitrung,@liêm trịnh thanh :)),2022-04-05T07:33:14Z
4463,W4P8gl4dnrg,liêm trịnh thanh,đứa nào nói thì là nó hết thời á kakaka,2022-04-05T05:27:13Z
4464,W4P8gl4dnrg,Nam Nguyễn,quá đỉnh luôn ạ,2022-04-05T03:39:09Z
4465,W4P8gl4dnrg,Nam Nguyen,"top trending lâu quá. đúng là nhạc đẳng cấp nó khác. ba cái nhạc sơn tùng, jack dc 2 tuần thì hết đát",2022-04-05T03:15:21Z
4466,W4P8gl4dnrg,Jong 500k vao Timbantinhvn com,00:10 đẹp nhất không phải là ngày mưa mà là ngày cùng anh nhận giấy khen gia đình văn hóa.,2022-04-05T02:31:37Z
4467,W4P8gl4dnrg,Luong Ly,nghe hoài k chán ạ,2022-04-05T02:26:25Z
4468,W4P8gl4dnrg,Tien Vu,tuyệt phẩm!!!,2022-04-05T01:40:46Z
4469,W4P8gl4dnrg,Tưởng Nguyễn,"xin hỏi các huynh đệ , đây là tiết tấu gì vậy ???????",2022-04-04T23:22:01Z
4470,W4P8gl4dnrg,Tuyệt đỉnh nhạc trữ tình hay nhất,,2022-04-04T22:41:48Z
4471,W4P8gl4dnrg,Huong Phan,nghe bài hát này cảm giác vừa nhẹ nhàng hay mình thích mỹ tâm hát,2022-04-04T20:23:29Z
4472,W4P8gl4dnrg,Nghi Hà Bảo,có nét sâu sắc trong nhac của nhiều thập niên trước chứ k như nhạc mì ăn liền của bây giờ. thích nhất đoạn luyến lấy của chị,2022-04-04T17:40:18Z
4473,W4P8gl4dnrg,Tự Do Tài Chính 2020 +,nhạc chuyền cảm hứng cho người nghe rất thanh & trong . cảm ơn nhạc sĩ và ca sĩ có những bài hát sâu nắng,2022-04-04T16:51:20Z
4474,W4P8gl4dnrg,Tran Trung channels,lắng chứ ko phải nắng,2022-05-05T01:11:31Z
4475,W4P8gl4dnrg,Huyền Hoàng,mai 21m haha,2022-04-04T15:53:14Z
4476,W4P8gl4dnrg,Tú Thiên Nguyễn,mãi yêu tiếng hát của chị,2022-04-04T15:38:40Z
4477,W4P8gl4dnrg,Hoàng Sói B.C.R,nghe đúng 1 tháng trời luôn dã man,2022-04-04T15:35:33Z
4478,W4P8gl4dnrg,Phú Nguyễn Thanh,"không chỉ là một bản nhạc, nó là cứu tinh của một nền vpop lúc này.",2022-04-04T15:35:33Z
4479,W4P8gl4dnrg,KHANH LYCY,@thin hiện tại ca sĩ hát live hay mới được mời đi mấy show này nhé bạn. tại bạn thích đi bar nên nghe nhạc ca sĩ hát live dở chịu. giờ người ta nghe những nơi hát live đỉnh hết rồi. chỉ có dân thích quẩy đi bar chứ giờ ngta thích không gian nhạc êm dịu live đỉnh hết rồi.,2022-04-22T03:45:41Z
4480,W4P8gl4dnrg,Hưng Quân,"mấy đứa chê v pop hiện tại vào đây cãi vs tao. chê v pop mấy năm trc thì còn nghe đc chứ hiện tại vpop đã phát triển hơn nhiều, đừng có ấu trĩ hùa theo bầy đàn mà cắn. cái gì dở thì chê, cái gì tiến bộ thì nên khen.",2022-04-21T10:16:04Z
4481,W4P8gl4dnrg,Thin,dành cho mấy bạn thắc mắc vpop hiện tại: nồi cám heo!,2022-04-21T09:46:33Z
4482,W4P8gl4dnrg,Radz Nguyen,chuẩn bạn ơi !,2022-04-19T04:40:44Z
4483,W4P8gl4dnrg,Hưng Quân,v pop lúc này đang bị sao v bạn ?? ngáo à,2022-04-17T08:50:33Z
4484,W4P8gl4dnrg,H Light Channel,rat thich nghe nhac cua chi va a quynh,2022-04-04T15:21:49Z
4485,W4P8gl4dnrg,Kaito KID,đúng là my idol.. sáng tác quá đỉnh..,2022-04-04T15:08:43Z
4486,W4P8gl4dnrg,Sky Boss Official,phan mạnh quỳnh sáng tác,2022-04-05T06:28:37Z
4487,W4P8gl4dnrg,Nguyễn Gia Hạnh,xưa có nhạc trịnh nay và mai sau có nhạc quỳnh c mỹ tâm hát bái này hay quá,2022-04-04T14:56:24Z
4488,W4P8gl4dnrg,Pạm Diễn,nghe mãi ko chán,2022-04-04T14:48:30Z
4489,W4P8gl4dnrg,Thy Phạm,"20m apr 5th, 2022",2022-04-04T14:28:27Z
4490,W4P8gl4dnrg,Thy Phạm,67m 28/01/2023,2023-01-28T10:03:49Z
4491,W4P8gl4dnrg,Thy Phạm,57m 10 oct 2022,2022-10-10T11:43:15Z
4492,W4P8gl4dnrg,Thy Phạm,48m jul 31 2022,2022-07-31T04:56:32Z
4493,W4P8gl4dnrg,Thy Phạm,37m may 30th 2022,2022-05-29T17:28:21Z
4494,W4P8gl4dnrg,Thy Phạm,"34m may 16th, 2022",2022-05-16T11:09:48Z
4495,W4P8gl4dnrg,chung phan,"vô tình nghe giờ nghiện bài này rồi, nhạc và lời đều rất hay nhẹ nhàng, lúc đầu còn tưởng nhạc trung quốc. nhạc trung phiên âm ra lời việt đều rất hay và sâu sắc, nhạc cũng rất thấm, bài này hay ko thua kém gì những bài hát nổi tiếng bên trung quốc",2022-04-04T14:23:41Z
4496,W4P8gl4dnrg,huyhq _official,nhac vn so sánh với tàu nghe ngứa đít nhỉ,2022-04-05T16:15:21Z
4497,W4P8gl4dnrg,Le Nguyen Thai Bao B1909881,ủa ủa lên lại top 2. hahha,2022-04-04T14:14:34Z
4498,W4P8gl4dnrg,Bôn Nguyễn Thái,"sau hơn 1 tháng từ #3 nhảy lên #2, mỹ tâm đỉnh thật sự.",2022-04-04T14:14:01Z
4499,W4P8gl4dnrg,Rio Huy,nhạc phan mạnh quỳnh sáng tác. có nét rất riêng.,2022-04-04T14:10:17Z
4500,W4P8gl4dnrg,Deang Official,nghe xao xuyến quá rồi..,2022-04-04T14:02:53Z
4501,W4P8gl4dnrg,Eric Truong,ua len lai #2 trending roi ha hehe,2022-04-04T13:45:32Z
4502,W4P8gl4dnrg,Long Nguyễn,nghe từ thời chi ne hát bài cây đàn sv. đến giờ vẫn nghiện,2022-04-04T13:41:36Z
4503,W4P8gl4dnrg,Từ Duy Khánh,mình là khánh nè hihi,2022-04-04T13:37:43Z
4504,W4P8gl4dnrg,xuan luc lai,chị yêu mãi đỉnh,2022-04-04T13:36:05Z
4505,W4P8gl4dnrg,kien nguyen,"chị mãi đỉnh chị ơi , nghe chị tù họa mi tóc nâu đến h",2022-04-04T13:34:45Z
4506,W4P8gl4dnrg,Văn Lượng Trần,"top 2 thịnh hành, ghê thật.",2022-04-04T13:29:47Z
4507,W4P8gl4dnrg,Khê Chế Kim,hay quá chuỵ oi #henuoctuhuvo #mytam,2022-04-04T13:27:54Z
4508,W4P8gl4dnrg,Dũng Nguyễn,những bài hát của phan mạnh quỳnh hay thật nó nghe thẩm từng câu chữ.,2022-04-04T13:24:20Z
4509,W4P8gl4dnrg,Gấu Mỹ,trời ơi mơ mẫn bà chị tui yêu quá,2022-04-04T13:22:22Z
4510,W4P8gl4dnrg,Ngoc Voduc,cái ông quỳnh này .ổng nc thì khô cứng mà sao lm nhạc hay giữ ko biết,2022-04-04T13:08:37Z
4511,W4P8gl4dnrg,VU Gaming,nhạc như tẩm đá ;))),2022-04-04T13:05:49Z
4512,W4P8gl4dnrg,hân thúi,lâu ngày không nghe nhạc.hnay tìm lại cảm giác như thời mới lớn hi,2022-04-04T12:54:04Z
4513,W4P8gl4dnrg,ánh nguyễn,"lại leo top 2 nữa rồi, chỉ có thể là chị thôi ạ",2022-04-04T12:42:58Z
4514,W4P8gl4dnrg,bi cao ha,"nhạc hay , giọng nghe phiêu phiêu như lạc vào giấc mơ .. thank cả người sáng tác với cả ca sĩ .... rất thích bài này",2022-04-04T12:40:05Z
4515,W4P8gl4dnrg,Hoang Ha,bài hát này tậm độc rồi nghe bị hôn mê rồi,2022-04-04T12:13:33Z
4516,W4P8gl4dnrg,Vip Vip,đung là su phụ của lý phúc hay lắm sư phụ ơi,2022-04-04T12:10:28Z
4517,W4P8gl4dnrg,Deep House Việt,sản phẩm âm nhạc của chị mỹ tâm lúc nào cũng chạm được đến cảm xúc người nghe. chúc chị sức khỏe và luôn vui vẻ để mang đến tiếng ca cho mọi người ạ . mong các bạn ủng hộ các sản phẩm mới nhất nhé,2022-04-04T12:08:19Z
4518,W4P8gl4dnrg,Châu K,nhạc như nhạc,2022-04-04T12:05:59Z
4519,W4P8gl4dnrg,Hiếu Bon,"bài hát rất hay ,dễ thương",2022-04-04T12:05:40Z
4520,W4P8gl4dnrg,Lập Hạ TV,"1 ng sáng tác sâu sắc, 1 ng hát sâu lắng",2022-04-04T11:01:16Z
4521,W4P8gl4dnrg,NB Lộc,hay vãi :)))),2022-04-04T10:57:20Z
4522,W4P8gl4dnrg,Pham Cong Quy,top 1 thịnh hành và 21tr view nào cả nhà,2022-04-04T10:54:17Z
4523,W4P8gl4dnrg,Khôi Lê,21.000.000 coming soon,2022-04-04T10:49:44Z
4524,W4P8gl4dnrg,vit ga,lại lên #2 mừng quá,2022-04-04T10:34:55Z
4525,W4P8gl4dnrg,hang huynhthi,"tuyệt vời, cảm ơn cô đồng hương xinh xinh nhé",2022-04-04T10:01:50Z
4526,W4P8gl4dnrg,Nguyễn Quốc,nghe mãi ko chán thật,2022-04-04T09:48:36Z
4527,W4P8gl4dnrg,Vân Anh,nghe chị hát mãi mãi đỉnh,2022-04-04T09:36:05Z
4528,W4P8gl4dnrg,Sơn Bùi Văn,nhạc tẩm đá rồi nghe càng ngày càng nghiện,2022-04-04T09:34:42Z
4529,W4P8gl4dnrg,Ngôi sao bóng chuyền(Volleyball stars),^^^:333,2022-04-04T09:29:06Z
4530,W4P8gl4dnrg,Huy Quang,giúp thăngs liên quân đi mỹ tâm,2022-04-04T09:25:17Z
4531,W4P8gl4dnrg,kim haitrung,#2,2022-04-04T09:00:31Z
4532,W4P8gl4dnrg,Trath Chery,lại 2 rồi kìa,2022-04-04T08:57:05Z
4533,W4P8gl4dnrg,Khải Phạm,"chị hát từ đó giờ mà không bị viêm xoang, mà giờ ca sĩ trẻ hát đc mấy năm là bị viêm xoang là sao ta.",2022-04-04T08:53:46Z
4534,W4P8gl4dnrg,Khôi Lê,uh nghĩ cũng lạ !,2022-04-04T13:49:34Z
4535,W4P8gl4dnrg,Nới Nguyễn,hay quá c ơi. e nghe cả buổi chiều rồi.,2022-04-04T08:27:08Z
4536,W4P8gl4dnrg,Thao Ann,"nghe ngọt như mật ong, nghe đi nghe lại nhiều lần vẫn ko thấy chán",2022-04-04T08:26:50Z
4537,W4P8gl4dnrg,Hùng lê,rất thích giọng hát cao của chị mỹ tâm,2022-04-04T08:01:18Z
4538,W4P8gl4dnrg,Hai Thanh Le Thi,nhẹ nhàng thôi mà sao hay quá qua giọng hát ngọt ngào của mỹ tâm nữa thật là tuyệt vời,2022-04-04T07:53:29Z
4539,W4P8gl4dnrg,thuy linh Le,"mình vừa nghe bản nhạc này lần đầu vào ngày hôm qua. cũng lâu rồi mình đã không nghe nhạc. giọng chị mỹ tâm quả thực sự khắc sâu trong tâm trí mình. và khi nhìn thấy tên tác giả mình đã thốt lên ""phan mạnh quỳnh hở, hèn chi mà đi sâu vào lòng đến thế"".",2022-04-04T06:54:17Z
4540,W4P8gl4dnrg,Linh Béo 100K Vào timbantinhvn CHAM com,"02:46 ngày đó trời mưa lớn lắm, anh gặp được em, em không thấy anh, anh không thấy mưa.",2022-04-04T06:30:20Z
4541,W4P8gl4dnrg,Mobile Toan,chỉ vài nốt nhạc là biết ngay của pmh,2022-04-04T05:31:11Z
4542,W4P8gl4dnrg,Thoa Pham,trời ơi u mê bài này rồi nghe mà sướng vui trong lòng nàng lượng chàn đầy cảm ơn tác giả cũng như ca sĩ,2022-04-04T05:30:01Z
4543,W4P8gl4dnrg,Nhung Nguyễn,cho mình hỏi bài tên gì vậy m.n ơi,2022-04-04T05:12:32Z
4544,W4P8gl4dnrg,ánh nguyễn,"""hẹn ước từ hư vô"" bạn nhé!",2022-04-04T12:46:26Z
